datetime,price
2026-03-05T00:00:52+00:00,0.0105
2026-03-06T00:00:50+00:00,0.004
2026-03-07T00:00:55+00:00,0.003
2026-03-08T00:00:44+00:00,0.0025
2026-03-09T00:00:41+00:00,0.0025
2026-03-10T00:00:49+00:00,0.0025
2026-03-11T00:00:53+00:00,0.0035
2026-03-12T00:00:55+00:00,0.0025
2026-03-14T00:00:44+00:00,0.0025
2026-03-15T00:00:46+00:00,0.0015
2026-03-16T00:00:57+00:00,0.0015
2026-03-17T00:00:37+00:00,0.004
2026-03-18T00:00:39+00:00,0.004
2026-03-19T00:00:49+00:00,0.0065
2026-03-20T00:00:43+00:00,0.0035
2026-03-21T00:00:41+00:00,0.0035
2026-03-22T00:00:39+00:00,0.0045
2026-03-23T00:00:33+00:00,0.0035
2026-03-24T00:00:29+00:00,0.004
2026-03-25T00:00:30+00:00,0.0045
2026-03-26T00:00:34+00:00,0.0025
2026-03-27T00:00:31+00:00,0.0035
2026-03-28T00:00:33+00:00,0.0035
2026-03-29T00:00:36+00:00,0.004
2026-03-30T00:00:47+00:00,0.006
2026-03-31T00:00:44+00:00,0.006
2026-04-01T00:00:53+00:00,0.0065
2026-04-02T00:00:47+00:00,0.0025
2026-04-03T00:00:55+00:00,0.0025
2026-04-04T00:00:50+00:00,0.0015
2026-04-06T00:00:54+00:00,0.005
2026-04-07T00:00:49+00:00,0.0065
2026-04-08T00:00:57+00:00,0.006
2026-04-09T00:00:10+00:00,0.0025
2026-04-10T00:00:55+00:00,0.003
2026-04-11T00:00:53+00:00,0.006
2026-04-13T00:00:48+00:00,0.005
2026-04-15T00:00:49+00:00,0.0075
2026-04-16T00:00:53+00:00,0.0085
2026-04-18T00:00:00+00:00,0.0045
2026-04-22T00:00:15+00:00,0.006
2026-04-23T00:00:17+00:00,0.0055
2026-04-24T00:00:31+00:00,0.0055
2026-04-25T00:00:15+00:00,0.0005
2026-04-26T00:00:09+00:00,0.001
2026-04-27T00:00:08+00:00,0.0005
2026-04-28T00:00:11+00:00,0.002
2026-04-29T00:00:09+00:00,0.0015
2026-04-30T00:00:13+00:00,0.0015
2026-05-01T00:00:14+00:00,0.0005
2026-05-02T00:00:08+00:00,0.0005
2026-05-03T00:00:06+00:00,0.0005
2026-05-04T00:00:05+00:00,0.0005
2026-05-05T00:00:19+00:00,0.0005
2026-05-06T00:00:10+00:00,0.0005
2026-05-07T00:00:09+00:00,0.0005
2026-05-08T00:00:07+00:00,0.0005
2026-05-09T00:00:24+00:00,0.0005
2026-05-10T00:00:10+00:00,0.0005
2026-05-11T00:00:11+00:00,0.0005
2026-05-12T00:00:12+00:00,0.0005
2026-05-13T00:00:13+00:00,0.0005
2026-05-14T00:00:18+00:00,0.0005
