datetime,price
2026-03-26T00:00:38+00:00,0.13
2026-03-27T00:00:49+00:00,0.055
2026-03-28T00:00:52+00:00,0.019
2026-03-29T00:00:58+00:00,0.0105
2026-04-05T00:00:03+00:00,0.0055
2026-04-09T00:00:32+00:00,0.0315
2026-04-22T00:00:09+00:00,0.0025
2026-04-23T00:00:13+00:00,0.0025
2026-04-24T00:00:23+00:00,0.0025
2026-04-25T00:00:13+00:00,0.0025
2026-04-26T00:00:07+00:00,0.003
2026-04-27T00:00:08+00:00,0.0025
2026-04-28T00:00:09+00:00,0.0025
2026-04-29T00:00:07+00:00,0.0035
