datetime,price
2024-03-22T00:00:02+00:00,0.07
2024-03-23T00:00:03+00:00,0.065
2024-03-24T00:00:03+00:00,0.075
2024-03-25T00:00:03+00:00,0.075
2024-03-26T00:00:02+00:00,0.075
2024-03-27T00:00:03+00:00,0.075
2024-03-28T00:00:03+00:00,0.075
2024-03-29T00:00:02+00:00,0.075
2024-03-30T00:00:02+00:00,0.075
2024-03-31T00:00:03+00:00,0.075
2024-04-01T00:00:02+00:00,0.075
2024-04-02T00:00:03+00:00,0.08
2024-04-03T00:00:03+00:00,0.095
2024-04-04T00:00:03+00:00,0.095
2024-04-05T00:00:03+00:00,0.115
2024-04-06T00:00:03+00:00,0.135
2024-04-07T00:00:02+00:00,0.135
2024-04-08T00:00:03+00:00,0.135
2024-04-09T00:00:03+00:00,0.135
2024-04-10T00:00:03+00:00,0.14
2024-04-11T00:00:03+00:00,0.2
2024-04-12T00:00:03+00:00,0.225
2024-04-13T00:00:02+00:00,0.235
2024-04-14T00:00:03+00:00,0.24
2024-04-15T00:00:03+00:00,0.235
2024-04-16T00:00:03+00:00,0.23
2024-04-17T00:00:03+00:00,0.3
2024-04-18T00:00:03+00:00,0.265
2024-04-19T00:00:03+00:00,0.3
2024-04-20T00:00:02+00:00,0.3
2024-04-21T00:00:03+00:00,0.305
2024-04-22T00:00:03+00:00,0.32
2024-04-23T00:00:02+00:00,0.32
2024-04-24T00:00:03+00:00,0.325
2024-04-25T00:00:03+00:00,0.64
2024-04-26T00:00:02+00:00,0.365
2024-04-27T00:00:03+00:00,0.37
2024-04-28T00:00:03+00:00,0.355
2024-04-29T00:00:03+00:00,0.35
2024-04-30T00:00:04+00:00,0.355
2024-05-01T00:00:03+00:00,0.375
2024-05-02T00:00:03+00:00,0.39
2024-05-03T00:00:03+00:00,0.375
2024-05-04T00:00:03+00:00,0.245
2024-05-05T00:00:03+00:00,0.225
2024-05-06T00:00:02+00:00,0.255
2024-05-07T00:00:02+00:00,0.255
2024-05-08T00:00:03+00:00,0.255
2024-05-09T00:00:03+00:00,0.255
2024-05-10T00:00:03+00:00,0.265
2024-05-11T00:00:04+00:00,0.27
2024-05-12T00:00:03+00:00,0.27
2024-05-13T00:00:04+00:00,0.275
2024-05-14T00:00:03+00:00,0.275
2024-05-15T00:00:04+00:00,0.285
2024-05-16T00:00:04+00:00,0.235
2024-05-17T00:00:03+00:00,0.235
2024-05-18T00:00:03+00:00,0.24
2024-05-19T00:00:03+00:00,0.235
