datetime,price
2026-01-06T00:00:16+00:00,0.495
2026-01-07T00:00:13+00:00,0.305
2026-01-08T00:00:28+00:00,0.72
2026-01-09T00:00:13+00:00,0.725
2026-01-10T00:00:14+00:00,0.725
2026-01-11T00:00:13+00:00,0.735
2026-01-12T00:00:15+00:00,0.795
2026-01-13T00:00:15+00:00,0.88
2026-01-14T00:00:14+00:00,0.89
2026-01-15T00:00:16+00:00,0.895
2026-01-16T00:00:18+00:00,0.915
2026-01-17T00:00:15+00:00,0.915
2026-01-18T00:00:20+00:00,0.935
2026-01-19T00:00:14+00:00,0.935
2026-01-20T00:00:15+00:00,0.935
2026-01-21T00:00:16+00:00,0.925
2026-01-22T00:00:20+00:00,0.925
2026-01-23T00:00:31+00:00,0.93
2026-01-24T00:00:22+00:00,0.93
2026-01-25T00:00:33+00:00,0.93
2026-01-26T00:00:32+00:00,0.93
2026-01-27T00:00:27+00:00,0.93
2026-01-28T00:00:18+00:00,0.845
2026-01-29T00:00:33+00:00,0.815
2026-01-30T00:00:21+00:00,0.82
2026-01-31T00:00:20+00:00,0.825
2026-02-01T00:00:24+00:00,0.865
2026-02-02T00:00:19+00:00,0.855
2026-02-03T00:00:20+00:00,0.87
2026-02-04T00:00:32+00:00,0.875
2026-02-05T00:00:19+00:00,0.875
2026-02-06T00:00:22+00:00,0.88
2026-02-07T00:00:26+00:00,0.895
2026-02-08T00:00:24+00:00,0.895
2026-02-09T00:00:23+00:00,0.905
2026-02-10T00:00:24+00:00,0.915
2026-02-11T00:00:25+00:00,0.915
2026-02-12T00:00:35+00:00,0.915
2026-02-13T00:00:24+00:00,0.92
2026-02-14T00:00:28+00:00,0.925
2026-02-15T00:00:26+00:00,0.935
2026-02-16T00:00:36+00:00,0.5
2026-02-17T00:00:27+00:00,0.455
2026-02-18T00:00:29+00:00,0.395
2026-02-19T00:00:29+00:00,0.495
2026-02-20T00:00:30+00:00,0.62
2026-02-21T00:00:22+00:00,0.59
2026-02-22T00:00:22+00:00,0.74
2026-02-23T00:00:25+00:00,0.765
