datetime,price
2025-10-31T00:00:17+00:00,0.505
2025-11-01T00:00:25+00:00,0.61
2025-11-02T00:00:20+00:00,0.605
2025-11-03T00:00:24+00:00,0.625
2025-11-04T00:00:23+00:00,0.635
2025-11-05T00:00:27+00:00,0.67
2025-11-06T00:00:16+00:00,0.635
2025-11-07T00:00:27+00:00,0.655
2025-11-08T00:00:17+00:00,0.65
2025-11-09T00:00:38+00:00,0.64
2025-11-10T00:00:17+00:00,0.605
2025-11-11T00:00:28+00:00,0.615
2025-11-12T00:00:23+00:00,0.635
2025-11-13T00:00:26+00:00,0.63
2025-11-14T00:00:24+00:00,0.645
2025-11-15T00:00:31+00:00,0.63
2025-11-16T00:00:20+00:00,0.675
2025-11-17T00:00:27+00:00,0.705
2025-11-18T00:00:20+00:00,0.69
2025-11-19T00:00:31+00:00,0.68
2025-11-20T00:00:19+00:00,0.745
2025-11-21T00:00:35+00:00,0.74
2025-11-22T00:00:21+00:00,0.715
2025-11-23T00:00:22+00:00,0.675
2025-11-24T00:00:18+00:00,0.675
2025-11-25T00:00:28+00:00,0.655
2025-11-26T00:00:21+00:00,0.665
2025-11-27T00:00:28+00:00,0.515
2025-11-28T00:00:26+00:00,0.495
2025-11-29T00:00:36+00:00,0.49
2025-11-30T00:00:26+00:00,0.535
2025-12-01T00:00:31+00:00,0.475
2025-12-02T00:00:19+00:00,0.185
2025-12-03T00:00:31+00:00,0.145
2025-12-04T00:00:19+00:00,0.12
2025-12-05T00:00:22+00:00,0.105
2025-12-06T00:00:23+00:00,0.095
2025-12-07T00:00:36+00:00,0.1
2025-12-08T00:00:35+00:00,0.1
2025-12-09T00:00:32+00:00,0.07
2025-12-10T00:00:18+00:00,0.105
2025-12-11T00:00:20+00:00,0.08
2025-12-12T00:00:20+00:00,0.045
2025-12-13T00:00:23+00:00,0.0175
2025-12-14T00:00:25+00:00,0.019
2025-12-15T00:00:28+00:00,0.0245
2025-12-16T00:00:23+00:00,0.0315
2025-12-17T00:00:20+00:00,0.017
2025-12-17T00:00:38+00:00,0.017
2025-12-18T00:00:29+00:00,0.018
2025-12-19T00:00:21+00:00,0.016
