datetime,price
2025-11-27T00:00:18Z,0.075
2025-11-28T00:00:16Z,0.039
2025-11-29T00:00:22Z,0.039
2025-11-30T00:00:16Z,0.0355
2025-12-01T00:00:18Z,0.038
2025-12-02T00:00:13Z,0.0435
2025-12-03T00:00:20Z,0.0445
2025-12-04T00:00:14Z,0.0605
2025-12-05T00:00:15Z,0.0615
2025-12-06T00:00:16Z,0.0615
2025-12-07T00:00:29Z,0.061
2025-12-08T00:00:28Z,0.065
2025-12-09T00:00:25Z,0.063
2025-12-10T00:00:13Z,0.063
2025-12-11T00:00:14Z,0.0635
2025-12-12T00:00:14Z,0.064
2025-12-13T00:00:16Z,0.064
2025-12-14T00:00:17Z,0.0635
2025-12-15T00:00:18Z,0.062
2025-12-16T00:00:15Z,0.0615
2025-12-17T00:00:12Z,0.0615
2025-12-17T00:00:34Z,0.0615
2025-12-18T00:00:24Z,0.0625
2025-12-19T00:00:15Z,0.0635
2025-12-20T00:00:15Z,0.0635
2025-12-21T00:00:15Z,0.065
2025-12-22T00:00:14Z,0.068
2025-12-23T00:00:16Z,0.068
2025-12-24T00:00:16Z,0.06
2025-12-25T00:00:26Z,0.061
2025-12-26T00:00:12Z,0.064
2025-12-27T00:00:16Z,0.0615
2025-12-28T00:00:16Z,0.067
2025-12-29T00:00:33Z,0.061
2025-12-30T00:00:19Z,0.06
2025-12-31T00:00:17Z,0.06
2026-01-01T00:00:16Z,0.0615
2026-01-02T00:00:15Z,0.051
2026-01-03T00:00:14Z,0.0515
2026-01-04T00:00:16Z,0.0515
2026-01-05T00:00:18Z,0.0515
2026-01-06T00:00:20Z,0.0505
2026-01-07T00:00:18Z,0.0505
2026-01-08T00:00:33Z,0.0505
2026-01-09T00:00:18Z,0.051
2026-01-10T00:00:19Z,0.0475
2026-01-11T00:00:16Z,0.0475
2026-01-12T00:00:19Z,0.0435
2026-01-13T00:00:19Z,0.032
2026-01-14T00:00:19Z,0.054
2026-01-15T00:00:21Z,0.0545
2026-01-16T00:00:24Z,0.054
2026-01-17T00:00:21Z,0.044
2026-01-18T00:00:30Z,0.0405
2026-01-19T00:00:18Z,0.052
2026-01-20T00:00:20Z,0.053
2026-01-21T00:00:20Z,0.0535
2026-01-22T00:00:29Z,0.053
2026-01-23T00:00:37Z,0.052
2026-01-24T00:00:32Z,0.052
2026-01-25T00:00:40Z,0.0655
2026-01-26T00:00:39Z,0.0645
2026-01-27T00:00:33Z,0.0615
2026-01-28T00:00:23Z,0.0525
2026-01-29T00:00:38Z,0.0495
2026-01-30T00:00:27Z,0.049
2026-01-31T00:00:27Z,0.0485
2026-02-01T00:00:32Z,0.0475
2026-02-02T00:00:26Z,0.0495
2026-02-03T00:00:28Z,0.045
2026-02-04T00:00:39Z,0.0355
2026-02-05T00:00:25Z,0.0355
