datetime,price
2024-03-22T00:00:02+00:00,0.145
2024-03-23T00:00:03+00:00,0.145
2024-03-24T00:00:03+00:00,0.145
2024-03-25T00:00:03+00:00,0.145
2024-03-26T00:00:02+00:00,0.145
2024-03-27T00:00:03+00:00,0.135
2024-03-28T00:00:03+00:00,0.135
2024-03-29T00:00:02+00:00,0.135
2024-03-30T00:00:02+00:00,0.135
2024-03-31T00:00:03+00:00,0.135
2024-04-01T00:00:02+00:00,0.13
2024-04-02T00:00:03+00:00,0.14
2024-04-03T00:00:03+00:00,0.21
2024-04-04T00:00:03+00:00,0.205
2024-04-05T00:00:03+00:00,0.205
2024-04-06T00:00:03+00:00,0.205
2024-04-07T00:00:02+00:00,0.2
2024-04-08T00:00:03+00:00,0.2
2024-04-09T00:00:03+00:00,0.205
2024-04-10T00:00:03+00:00,0.205
2024-04-11T00:00:03+00:00,0.255
2024-04-12T00:00:03+00:00,0.25
2024-04-13T00:00:02+00:00,0.25
2024-04-14T00:00:03+00:00,0.25
2024-04-15T00:00:03+00:00,0.26
2024-04-16T00:00:03+00:00,0.26
2024-04-17T00:00:03+00:00,0.265
2024-04-18T00:00:03+00:00,0.265
2024-04-19T00:00:03+00:00,0.27
2024-04-20T00:00:02+00:00,0.265
2024-04-21T00:00:03+00:00,0.28
2024-04-22T00:00:03+00:00,0.28
2024-04-23T00:00:02+00:00,0.28
2024-04-24T00:00:03+00:00,0.275
2024-04-25T00:00:03+00:00,0.275
2024-04-26T00:00:02+00:00,0.3
2024-04-27T00:00:03+00:00,0.27
2024-04-28T00:00:03+00:00,0.285
2024-04-29T00:00:03+00:00,0.29
2024-04-30T00:00:04+00:00,0.285
2024-05-01T00:00:03+00:00,0.295
2024-05-02T00:00:03+00:00,0.295
2024-05-03T00:00:03+00:00,0.325
2024-05-04T00:00:03+00:00,0.35
2024-05-05T00:00:03+00:00,0.345
2024-05-06T00:00:02+00:00,0.345
2024-05-07T00:00:02+00:00,0.345
2024-05-08T00:00:03+00:00,0.295
2024-05-09T00:00:03+00:00,0.295
2024-05-10T00:00:03+00:00,0.32
2024-05-11T00:00:04+00:00,0.32
2024-05-12T00:00:03+00:00,0.32
2024-05-13T00:00:04+00:00,0.32
2024-05-14T00:00:03+00:00,0.32
2024-05-15T00:00:04+00:00,0.325
2024-05-16T00:00:04+00:00,0.3
2024-05-17T00:00:03+00:00,0.3
2024-05-18T00:00:03+00:00,0.3
2024-05-19T00:00:03+00:00,0.3
2024-05-20T00:00:03+00:00,0.29
2024-05-21T00:00:03+00:00,0.295
2024-05-22T00:00:03+00:00,0.305
2024-05-23T00:00:03+00:00,0.3
2024-05-24T00:00:03+00:00,0.285
2024-05-25T00:00:03+00:00,0.295
2024-05-26T00:00:03+00:00,0.295
2024-05-27T00:00:03+00:00,0.3
2024-05-28T00:00:03+00:00,0.295
2024-05-29T00:00:04+00:00,0.295
2024-05-30T00:00:03+00:00,0.31
2024-05-31T00:00:03+00:00,0.3
2024-06-01T00:00:03+00:00,0.3
2024-06-02T00:00:03+00:00,0.295
2024-06-03T00:00:03+00:00,0.295
2024-06-04T00:00:02+00:00,0.285
2024-06-05T00:00:02+00:00,0.295
2024-06-06T00:00:03+00:00,0.235
2024-06-07T00:00:02+00:00,0.255
2024-06-08T00:00:02+00:00,0.275
2024-06-09T00:00:03+00:00,0.285
2024-06-10T00:00:04+00:00,0.3
2024-06-11T00:00:02+00:00,0.295
2024-06-12T00:00:03+00:00,0.31
2024-06-13T00:00:03+00:00,0.335
2024-06-14T00:00:03+00:00,0.335
2024-06-15T00:00:04+00:00,0.34
2024-06-16T00:00:04+00:00,0.325
2024-06-17T00:00:04+00:00,0.325
2024-06-18T00:00:03+00:00,0.325
