datetime,price
2026-01-14T00:00:14+00:00,0.45
2026-01-15T00:00:15+00:00,0.33
2026-01-16T00:00:18+00:00,0.27
2026-01-17T00:00:15+00:00,0.385
2026-01-18T00:00:20+00:00,0.265
2026-01-19T00:00:13+00:00,0.245
2026-01-20T00:00:15+00:00,0.225
2026-01-21T00:00:16+00:00,0.165
2026-01-22T00:00:20+00:00,0.215
2026-01-23T00:00:31+00:00,0.16
2026-01-24T00:00:21+00:00,0.145
2026-01-25T00:00:33+00:00,0.18
2026-01-26T00:00:31+00:00,0.175
2026-01-27T00:00:27+00:00,0.175
2026-01-28T00:00:18+00:00,0.165
2026-01-29T00:00:32+00:00,0.2
2026-01-30T00:00:20+00:00,0.18
2026-01-31T00:00:20+00:00,0.27
2026-02-01T00:00:23+00:00,0.04
2026-02-02T00:00:19+00:00,0.045
2026-02-03T00:00:20+00:00,0.0505
2026-02-04T00:00:31+00:00,0.056
2026-02-05T00:00:18+00:00,0.052
2026-02-06T00:00:22+00:00,0.056
2026-02-07T00:00:25+00:00,0.0565
2026-02-08T00:00:24+00:00,0.06
2026-02-09T00:00:22+00:00,0.052
2026-02-10T00:00:23+00:00,0.051
2026-02-11T00:00:23+00:00,0.059
2026-02-12T00:00:35+00:00,0.056
2026-02-13T00:00:23+00:00,0.0805
2026-02-14T00:00:27+00:00,0.0785
2026-02-15T00:00:25+00:00,0.053
2026-02-16T00:00:35+00:00,0.052
2026-02-17T00:00:26+00:00,0.056
2026-02-18T00:00:27+00:00,0.056
2026-02-19T00:00:28+00:00,0.045
2026-02-20T00:00:29+00:00,0.049
2026-02-21T00:00:22+00:00,0.039
2026-02-22T00:00:22+00:00,0.037
2026-02-23T00:00:24+00:00,0.0355
2026-02-24T00:00:24+00:00,0.034
2026-02-25T00:00:26+00:00,0.036
2026-02-26T00:00:25+00:00,0.0355
2026-02-27T00:00:28+00:00,0.034
2026-02-28T00:00:31+00:00,0.0345
2026-03-01T00:00:35+00:00,0.0345
2026-03-02T00:00:42+00:00,0.0345
2026-03-03T00:00:31+00:00,0.0345
2026-03-04T00:00:34+00:00,0.032
2026-03-05T00:00:31+00:00,0.031
2026-03-06T00:00:30+00:00,0.0305
2026-03-07T00:00:34+00:00,0.03
2026-03-08T00:00:29+00:00,0.026
2026-03-09T00:00:24+00:00,0.026
2026-03-10T00:00:29+00:00,0.026
2026-03-11T00:00:32+00:00,0.302
2026-03-12T00:00:32+00:00,0.25
2026-03-13T00:00:48+00:00,0.269
2026-03-14T00:00:30+00:00,0.259
2026-03-15T00:00:29+00:00,0.263
2026-03-16T00:00:44+00:00,0.2565
2026-03-17T00:00:30+00:00,0.2565
2026-03-18T00:00:30+00:00,0.2575
2026-03-19T00:00:34+00:00,0.2645
2026-03-20T00:00:35+00:00,0.286
2026-03-21T00:00:32+00:00,0.2725
2026-03-22T00:00:30+00:00,0.2085
2026-03-23T00:00:24+00:00,0.1465
2026-03-24T00:00:23+00:00,0.146
2026-03-25T00:00:26+00:00,0.146
2026-03-26T00:00:29+00:00,0.0945
2026-03-27T00:00:45+00:00,0.052
2026-03-28T00:00:48+00:00,0.067
2026-03-29T00:00:53+00:00,0.067
2026-04-09T00:00:28+00:00,0.0795
2026-04-22T00:00:09+00:00,0.3615
2026-04-23T00:00:10+00:00,0.252
2026-04-24T00:00:23+00:00,0.225
2026-04-25T00:00:13+00:00,0.251
2026-04-26T00:00:04+00:00,0.2465
2026-04-27T00:00:04+00:00,0.251
2026-04-28T00:00:09+00:00,0.238
2026-04-29T00:00:07+00:00,0.4295
2026-04-30T00:00:10+00:00,0.242
2026-05-01T00:00:08+00:00,0.2545
2026-05-02T00:00:06+00:00,0.249
2026-05-03T00:00:06+00:00,0.2545
2026-05-04T00:00:04+00:00,0.252
2026-05-05T00:00:17+00:00,0.2525
2026-05-06T00:00:06+00:00,0.248
2026-05-07T00:00:05+00:00,0.252
2026-05-08T00:00:03+00:00,0.3925
2026-05-09T00:00:23+00:00,0.4205
2026-05-10T00:00:07+00:00,0.448
2026-05-11T00:00:10+00:00,0.355
2026-05-12T00:00:09+00:00,0.338
2026-05-13T00:00:11+00:00,0.4175
2026-05-14T00:00:16+00:00,0.0005
