datetime,price
2023-05-04T00:00:54+00:00,0.85
2023-05-05T00:00:04+00:00,0.845
2023-05-06T00:00:12+00:00,0.81
2023-05-07T00:00:24+00:00,0.81
2023-05-08T00:00:41+00:00,0.81
2023-05-09T00:00:08+00:00,0.82
2023-05-10T00:00:45+00:00,0.805
2023-05-11T00:00:36+00:00,0.855
2023-05-12T00:00:54+00:00,0.865
2023-05-13T00:00:42+00:00,0.825
2023-05-15T00:00:02+00:00,0.825
2023-05-16T00:00:23+00:00,0.825
2023-05-17T00:00:23+00:00,0.805
2023-05-18T00:00:02+00:00,0.805
2023-05-19T00:00:02+00:00,0.685
2023-05-20T00:00:02+00:00,0.765
2023-05-21T00:00:02+00:00,0.775
2023-05-22T00:00:02+00:00,0.805
2023-05-23T00:00:02+00:00,0.805
2023-05-24T00:00:02+00:00,0.785
2023-05-25T00:00:02+00:00,0.705
2023-05-26T00:00:02+00:00,0.4
2023-05-27T00:00:02+00:00,0.385
2023-05-28T00:00:02+00:00,0.33
2023-05-29T00:00:02+00:00,0.385
2023-05-30T00:00:02+00:00,0.37
2023-05-31T00:00:02+00:00,0.36
2023-06-01T00:00:02+00:00,0.71
2023-06-02T00:00:02+00:00,0.73
2023-06-03T00:00:02+00:00,0.81
2023-06-04T00:00:02+00:00,0.81
2023-06-05T00:00:02+00:00,0.805
2023-06-06T00:00:02+00:00,0.8
2023-06-07T00:00:02+00:00,0.815
2023-06-08T00:00:02+00:00,0.795
2023-06-09T00:00:02+00:00,0.79
2023-06-10T00:00:02+00:00,0.785
2023-06-11T00:00:02+00:00,0.81
2023-06-12T00:00:02+00:00,0.815
2023-06-13T00:00:02+00:00,0.795
2023-06-14T00:00:02+00:00,0.94
